日期Date,指数代码 Index Code,指数名称 Index Name,指数英文名称Index Name(Eng),成份券代码Constituent Code,成份券名称Constituent Name,成份券英文名称Constituent Name(Eng),交易所Exchange,交易所英文名称Exchange(Eng)
20260817,932000,中证2000,CSI 2000,601086,国芳集团,"Gansu Guofang Industry & Trade (Group) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601113,华鼎股份,Yiwu Huading Nylon Co Ltd,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601116,三江购物,Sanjiang Shopping Club Co Ltd,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601121,宝地矿业,"XinjiangBaodiMiningCo.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601133,柏诚股份,"BOTH ENGINEERING TECHNOLOGY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601163,三角轮胎,"TRIANGLE TYRE CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601177,杭齿前进,Hangzhou Advance Gearbox Group Co Ltd,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601188,龙江交通,Heilongjiang Transportation Development Co Ltd,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601218,吉鑫科技,"Jiangsu SINOJIT Wind Energy Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601226,华电科工,"HuaDian Heavy Industries Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601330,绿色动力,"Dynagreen Environmental Protection Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601339,百隆东方,"Bros Eastern Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601388,怡球资源,Yechiu Metal Recycling (China) Ltd.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601500,通用股份,"JIANGSU GENERAL SCIENCE TECHNOLOGY CO.,LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601566,九牧王,Joeone Co Ltd,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601579,会稽山,"Kuaijishan Shaoxing Rice Wine Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601588,北辰实业,Beijing North Star Co Ltd,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601599,浙文影业,"Zhewen Pictures Group co.,ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601616,广电电气,Shanghai Guangdian Electric Group Co Ltd,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601686,友发集团,"Tianjin You Fa Steel Pipe Group Stock Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601700,风范股份,Changshu Fengfan Power Equipment Co Ltd,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601789,宁波建工,Ningbo Construction Co Ltd,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601798,蓝科高新,Lanpec Technologies Co Ltd,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601886,江河集团,"Jangho Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601929,吉视传媒,"JISHI MEDIA CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601956,东贝集团,"Hubei Donper Electromechanical Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,601968,宝钢包装,SHANGHAI BAOSTEEL PACKAGING COMPANY LTD.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603002,宏昌电子,EPOXY BASE ELECTRONIC MATERIAL CORPORATION LIMITED,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603004,鼎龙科技,"Zhejiang Dragon Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603006,联明股份,"Shanghai Lianming Machinery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603011,合锻智能,"Hefei Metalforming Intelligent Manufacturing Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603012,创力集团,"Shanghai Chuangli Group CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603015,弘讯科技,"NINGBO TECHMATION CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603016,新宏泰,"Wuxi New Hongtai Electrical Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603018,华设集团,"China DesignGroupCo.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603020,爱普股份,"Apple Flavor & Fragrance Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603031,安孚科技,"Anhui Anfu Battery Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603032,德新科技,"Delixi New Energy Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603035,常熟汽饰,"Jiangsu Changshu Automotive Trim Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603036,如通股份,"Jiangsu Rutong Petro-Machinery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603037,凯众股份,"Shanghai Carthane Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603038,华立股份,"HUALI INDUSTRIES CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603040,新坐标,"Hangzhou XZB Tech Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603050,科林电气,"ShiJiaZhuang Kelin Electric Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603051,鹿山新材,"Guangzhou Lushan New Materials Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603052,可川科技,"Suzhou K-Hiragawa Electronic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603058,永吉股份,"Yongji Printing Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603061,金海通,"JHT Design Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603062,麦加芯彩,MEGA P&C Advanced Materials (Shanghai) Company Limited,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603065,宿迁联盛,"Suqian Unitech Corp., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603069,海汽集团,"Hainan Haiqi Transportation Group Co.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603076,乐惠国际,"Ningbo Lehui International Engineering Equipment Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603078,江化微,"JIANGYIN JIANGHUA MICROELECTRONICS MATERIALS CO., LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603081,大丰实业,"ZHEJIANG DAFENG INDUSTRIAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603082,北自科技,"BZS (Beijing) Technology Development Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603085,天成自控,"Zhejiang Tiancheng Controls Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603086,先达股份,"Shan Dong Cynda Chemical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603088,宁波精达,"JDM JingDa Machine (Ningbo) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603090,宏盛股份,"Wuxi Hongsheng Heat Exchanger Manufacturing Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603095,越剑智能,"Zhejiang Yuejian Intelligent Equipment Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603097,江苏华辰,"Jiangsu Huachen Transformer Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603098,森特股份,"CENTER INTERNATIONAL GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603101,汇嘉时代,"Xinjiang Winka Times Department Store Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603105,芯能科技,"Zhejiang Sunoren Solar Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603106,恒银科技,"Cashway Fintech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603109,神驰机电,"SENCI ELECTRIC MACHINERY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603110,东方材料,"New East New Materials Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603111,康尼机电,"Nanjing Kangni Mechanical&Electrical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603112,华翔股份,"Shanxi Huaxiang Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603115,海星股份,"Nantong Haixing Electronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603117,万林物流,"Jiangsu Wanlin Modern Logistics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603120,肯特催化,Kente Catalysts Inc.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603121,华培动力,"Shanghai Sinotec Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603122,合富中国,"Cowealth Medical China Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603125,常青科技,Jiangsu Evergreen New Material Technology Incorporated Company,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603126,中材节能,Sinoma Energy Conservation Ltd,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603128,华贸物流,CTS International Logistics Corporation Limited,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603130,云中马,"Zhejiang Yunzhongma Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603131,上海沪工,"SHANGHAI HUGONG ELECTRIC GROUP CO.,LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603135,中重科技,"Zhongzhong Science & Technology (Tianjin) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603136,天目湖,"Jiangsu Tianmu Lake Tourism Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603138,海量数据,"Beijing Vastdata Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603150,万朗磁塑,"Anhui Higasket Plastics Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603151,邦基科技,"Shandong Teamgene Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603155,新亚强,"Xinyaqiang Silicon Chemistry Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603158,腾龙股份,"Changzhou Tenglong Auto Parts Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603163,圣晖集成,"ACTER TECHNOLOGY INTEGRATION GROUP CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603165,荣晟环保,"Zhejiang Rongsheng Environmental Protection Paper Co.,LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603167,渤海轮渡,"Bohai Ferry Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603168,莎普爱思,"Zhejiang Shapuaisi Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603173,福斯达,"Hangzhou Fortune Gas Cryogenic Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603178,圣龙股份,"Ningbo Shenglong Automotive PowertrainSystem Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603181,皇马科技,"Zhejiang Huangma Technology CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603186,华正新材,"Zhejiang Huazheng New Material Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603187,海容冷链,"Qingdao Hiron Commercial Cold Chain Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603191,望变电气,"Chongqing Wangbian Electric (Group) Corp., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603192,汇得科技,"Shanghai Huide Science & Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603196,璞源材料,"Shanghai Porigine Chemical Material Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603197,保隆科技,Shanghai Baolong Automotive Corporation,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603199,九华旅游,"Anhui Jiuhuashan Tourism Development Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603200,上海洗霸,"Shanghai Emperor Of Cleaning Hi-Tech Co., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603203,快克智能,"QUICK INTELLIGENT EQUIPMENT CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603206,嘉环科技,"Bestlink Technologies Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603207,小方制药,"Shanghai Xiao Fang Pharmaceutical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603209,兴通股份,"Xingtong Shipping Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603210,泰鸿万立,"Zhejiang Tion Vanly Tech. Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603211,晋拓股份,"JINTUO TECHNOLOGY CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603215,比依股份,"Zhejiang Biyi Electric Appliance Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603216,梦天家居,Mengtian Home Group Inc.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603217,元利科技,"Yuanli Chemical Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603222,济民健康,"Chimin Health Management Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603223,恒通股份,"HENGTONG LOGISTICS CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603229,奥翔药业,"Zhejiang Ausun Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603232,格尔软件,"Shanghai Koal Software Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603239,浙江仙通,"Zhejiang Xiantong Rubber&Plastic Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603257,中国瑞林,"China Nerin Engineering Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603258,电魂网络,"Hangzhou Electronic Soul Network Technology Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603266,天龙股份,"Ningbo Tianlong Electronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603269,海鸥股份,"Jiangsu Seagull Cooling Tower Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603270,金帝股份,"Shandong Golden Empire Precision Machinery Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603271,永杰新材,"Yong Jie New Material Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603273,天元智能,"Jiangsu Teeyer Intelligent Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603275,众辰科技,"Shanghai Zhongchen Electronic Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603278,大业股份,"Shandong Daye Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603280,南方路机,"Fujian South Highway Machinery Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603281,江瀚新材,"Hubei Jianghan New Materials Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603285,键邦股份,"Shandong Jianbang New Material Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603286,日盈电子,"Jiangsu Riying Electronics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603289,泰瑞机器,"Tederic Machinery Co., LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603291,联合水务,"Jiangsu United Water Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603309,维力医疗,"WELL LEAD MEDICAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603312,西典新能,"Suzhou West Deane New Power Electric Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603313,梦百合,"Healthcare Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603315,福鞍股份,"Liaoning Fu-An Heavy Industry Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603318,水发燃气,"Shuifa Energas Gas Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603322,超讯科技,"Super Telecom Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603324,盛剑科技,"Shanghai Shengjian Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603325,博隆技术,Shanghai Bloom Technology Inc.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603330,天洋新材,"Shanghai Tianyang Hot Melt Adhesives Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603333,福华尚纬,"Sunway Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603334,丰倍生物,"SUZHOU FENGBEI BIOTECH STOCK CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603336,宏辉果蔬,"GREAT-SUN FOODS CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603339,四方科技,"Square Technology Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603344,星德胜,"CINDERSON TECH (SUZHOU) CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603348,文灿股份,"Guangdong Wencan Die Casting Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603350,安乃达,"Ananda Drive Techniques (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603352,至信股份,"Chongqing Zhixin Industrial Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603366,日出东方,"Solareast Holdings Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603367,辰欣药业,"CISEN PHARMACEUTICAL CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603368,柳药集团,"Guangxi LiuYao Group Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603370,华新精科,Jiangyin Huaxin Precision Technology Corporation,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603373,安邦护卫,"Anbang Save-Guard Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603375,盛景微,"Wuxi Holyview Microelectronics Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603380,易德龙,"Suzhou Etron Technologies Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603381,永臻股份,"Yonz Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603382,海阳科技,"Haiyang Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603383,顶点软件,"Fujian Apex Software Co.,LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603386,骏亚科技,"Guangdong Champion Asia Electronics CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603387,基蛋生物,"Getein Biotech, Inc.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603390,通达电气,"Guangzhou Tongda Auto Electric Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603391,力聚热能,"Zhejiang Liju Thermal Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603396,金辰股份,"YINGKOU JINCHEN MACHINERY CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603399,永杉锂业,"JINZHOU YONGSHAN LITHIUM CO., LTD",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603400,华之杰,"Suzhou Huazhijie Telecom Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603416,信捷电气,"WuXi Xinje Electric Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603421,鼎信通讯,Qingdao Topscomm Communication INC.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603439,三力制药,"Guizhou Sanli Pharmaceutical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603466,风语筑,"Shanghai Fengyuzhu Exhibition Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603489,八方股份,"Bafang Electric (Suzhou) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603499,翔港科技,"Shanghai Sunglow Packaging Technology Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603500,祥和实业,"Zhejiang Tiantai Xianghe Industrial Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603507,振江股份,"JiangSu Zhenjiang NewEnergy Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603518,锦泓集团,"Jinhong Fashion Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603520,司太立,"Zhejiang Starry Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603527,众源新材,"Anhui Zhongyuan New Materials Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603528,多伦科技,"Nanjing Doron Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603535,嘉诚国际,"Guangzhou Jiacheng International Logistics Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603538,美诺华,"Ningbo Menovo Pharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603558,健盛集团,"Zhejiang Jasan Holding Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603566,普莱柯,"PULIKE BIOLOGICAL ENGINEERING, INC.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603569,长久物流,Beijing Changjiu Logistics Corp.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603577,汇金通,"QINGDAO HUIJINTONG POWER EQUIPMENT CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603579,荣泰健康,Shanghai Rongtai Health Technology Corporation Limited.,上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603585,苏利股份,"Suli Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603586,金麒麟,"Shandong Gold Phoenix Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603590,康辰药业,"Beijing Konruns Pharmaceutical Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603598,引力传媒,"Inly Media Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603600,永艺股份,"UE Furniture Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603601,再升科技,"Chongqing Zaisheng Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260817,932000,中证2000,CSI 2000,603602,纵横通信,"Hangzhou Freely Communication Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
